
央卫视猫月牙,#genre#
我们的生活充满阳光,https://vd4.bdstatic.com/mda-mantbc3hcfwa47wb/v1-cae/sc/mda-mantbc3hcfwa47wb.mp4
金梭和银梭,https://vd3.bdstatic.com/mda-nhc8akg6b7iekrjg/sc/cae_h264/1660372513167581351/mda-nhc8akg6b7iekrjg.mp4
年轻的朋友来相会,https://vd3.bdstatic.com/mda-mg7ez868p9n3i2ck/sc/cae_h264/1625741125840222642/mda-mg7ez868p9n3i2ck.mp4#https://vd3.bdstatic.com/mda-jk6u0s2f81jmkk26/sc/mda-jk6u0s2f81jmkk26.mp4
珊瑚颂,https://vd2.bdstatic.com/mda-nhj3zr4muyqtq2b4/sc/cae_h264/1660975076761325859/mda-nhj3zr4muyqtq2b4.mp4
边疆的泉水清又纯,https://vd2.bdstatic.com/mda-mmbesjsvurqym92e/sc/cae_h264_delogo/1642484372769778974/mda-mmbesjsvurqym92e.mp4
好大一棵树,https://vd4.bdstatic.com/mda-mi9h2rqyrf17jv3a/sc/cae_h264/1631276071798216929/mda-mi9h2rqyrf17jv3a.mp4
好大一棵树,https://vd2.bdstatic.com/mda-khnv020keaw8mzzr/v1-cae/sc/mda-khnv020keaw8mzzr.mp4
工农齐武装,https://vd3.bdstatic.com/mda-mh02va3743q055ea/sc/cae_h264/1627783707904573933/mda-mh02va3743q055ea.mp4
送别,https://vd4.bdstatic.com/mda-kkpng5smwvp3cucb/v2-hknm/sc/mda-kkpng5smwvp3cucb.mp4
十送红军,https://vd3.bdstatic.com/mda-mb5h3hw9trune66u/v1-cae/sc/mda-mb5h3hw9trune66u.mp4
归心似箭,https://vd2.bdstatic.com/mda-madsxchwatcbey51/v1-cae/sc/mda-madsxchwatcbey51.mp4
地道战,https://vd4.bdstatic.com/mda-mhj4gdgmg0se8cu5/sc/cae_h264/1629430759183704924/mda-mhj4gdgmg0se8cu5.mp4
主席的话儿记心上,https://vd4.bdstatic.com/mda-ndc67jecf3hrkv88/sc/cae_h264_delogo/1649829462288374554/mda-ndc67jecf3hrkv88.mp4
主席的话儿记心上,https://vd2.bdstatic.com/mda-mbfp33q9269yhd3h/v1-cae/sc/mda-mbfp33q9269yhd3h.mp4
歌唱大别山,https://vd4.bdstatic.com/mda-mem38kggyuwfn5iq/sc/cae_h264/1621651438111375917/mda-mem38kggyuwfn5iq.mp4
拥军秧歌,https://vd4.bdstatic.com/mda-nifdqsrn4r0w5qte/sc/cae_h264/1663339717929113782/mda-nifdqsrn4r0w5qte.mp4
英雄赞歌,https://vd3.bdstatic.com/mda-nin6t17p7dt7u499/sc/cae_h264/1664117214428826970/mda-nin6t17p7dt7u499.mp4
蒙山巍巍碧水长,https://vd4.bdstatic.com/mda-mkc6mfj4mvzaq7vf/sc/cae_h264_delogo/1643221180678628350/mda-mkc6mfj4mvzaq7vf.mp4
梦驼铃,https://vd4.bdstatic.com/mda-ne0ngf5wrh7xepup/sc/cae_h264_delogo/1651420721641862470/mda-ne0ngf5wrh7xepup.mp4
梦驼铃,https://vd4.bdstatic.com/mda-km1irzp1nd4m6bwd/v1-cae/sc/mda-km1irzp1nd4m6bwd.mp4
绒花,https://vd3.bdstatic.com/mda-nejfar2cv6abkknu/sc/cae_h264/1653045247793474175/mda-nejfar2cv6abkknu.mp4
怀念战友,https://vd4.bdstatic.com/mda-ndke5u2ygfnadshu/sc/cae_h264_delogo/1650548928284163626/mda-ndke5u2ygfnadshu.mp4
花儿为什么这样红,https://vd4.bdstatic.com/mda-kebk0sgcynynd2mp/v1-cae/sc/mda-kebk0sgcynynd2mp.mp4
热血颂,https://vd2.bdstatic.com/mda-nhm1iukvqj73jrk9/sc/cae_h264/1661134887035608960/mda-nhm1iukvqj73jrk9.mp4
望星空,https://vd2.bdstatic.com/mda-ng4fy538tkhfaurj/sc/cae_h264/1657082985795825784/mda-ng4fy538tkhfaurj.mp4
望星空,https://vd4.bdstatic.com/mda-nchgx50sjh86dxst/sc/cae_h264_delogo/1647605291757722048/mda-nchgx50sjh86dxst.mp4
军中绿花,https://vd4.bdstatic.com/mda-mm2i12yuzh2nt7um/sc/cae_h264_delogo/1642489258635777773/mda-mm2i12yuzh2nt7um.mp4
少年壮志不言愁,https://vd2.bdstatic.com/mda-mmt4gmqeznpd0uu9/sc/cae_h264_delogo/1643235838750590202/mda-mmt4gmqeznpd0uu9.mp4
十五的月亮,https://vd4.bdstatic.com/mda-mipa0k9x8fczuqsi/sc/cae_h264/1632467395111368550/mda-mipa0k9x8fczuqsi.mp4
高山下的花环,https://vd2.bdstatic.com/mda-ngq0sksae82vsz1s/sc/cae_h264/1658728345217881856/mda-ngq0sksae82vsz1s.mp4
血染的风采,https://vd4.bdstatic.com/mda-nic7biexcec8run3/sc/cae_h264/1663067132889621847/mda-nic7biexcec8run3.mp4
驼铃,https://vd3.bdstatic.com/mda-mchq89ac3391xayj/720p/h264_cae/1620925227029359387/mda-mchq89ac3391xayj.mp4
相逢是首歌,https://vd3.bdstatic.com/mda-maapy96tkswujh1e/v1-cae/sc/mda-maapy96tkswujh1e.mp4
为了谁,https://vd2.bdstatic.com/mda-mi3ea8etqe1y8tpv/sc/cae_h264/1630750989946581520/mda-mi3ea8etqe1y8tpv.mp4
为了谁,https://vd3.bdstatic.com/mda-ma1jz4cuh8fn7fy9/v1-cae/sc/mda-ma1jz4cuh8fn7fy9.mp4
英雄泪,https://vd3.bdstatic.com/mda-mben1iextqu3in9c/v1-cae/sc/mda-mben1iextqu3in9c.mp4
当兵的人,https://vd2.bdstatic.com/mda-kjbb0xzvqi8ew4u7/sc/mda-kjbb0xzvqi8ew4u7.mp4
焦点香港,#genre#
凤凰中文,p3p://108.181.32.169:26514/6762ba8400032d22b3a1f3fd63ed222e
凤凰资讯,p3p://108.181.32.169:26514/67619e22000500d4af4b15a9277c7c29
凤凰香港台,p3p://108.181.32.169:26514/67641d8000038fa1b90c9c78133d0607
翡翠台,p3p://108.181.32.169:26514/676950ff0004122ccd5d8e1137e22a1b
翡翠台(b),p3p://108.181.32.169:26514/6762b7a3000402d3b396b5480e605153
PoPc,p3p://108.181.32.169:26514/6700cdfc0007ab273520601d4ffa322b
VB翡翠台(d),p3p://108.181.32.169:26514/655daa1c00083272cfe6541e61d40be0
TVB翡翠台MY,p3p://108.181.32.169:26514/6533f6f8000f2ebd2d03af9d53e46544
无线新闻台,p3p://108.181.32.169:26514/66c413ed0002eb3047eaefcf31980454
无线新闻台B,p3p://108.181.32.169:26514/66c414110003f1f047eb7cb30cd84a38
无线财经台,p3p://108.181.32.169:26514/64100aec000c7bc59804a081537730cb
TVB明珠台Pearl,p3p://108.181.32.169:26514/6533f84d00047c732d08e0ea71ab4e92
TVB星河粤语,p3p://108.181.32.169:26514/641021c50003c5af985dddf037af353c
TVB星河国语,p3p://108.181.32.169:26514/641021e900026b0f985e6a374d7d56bb
HOY 78,p3p://108.181.32.169:26514/676747550002dc76c568044f0ac04b1e
Hoy 77,p3p://108.181.32.169:26514/641022340009a273985f91092cb6113d
NOW财经台,p3p://108.181.32.169:26514/641020d00004bf91985a212731011c3c
NOW直播台,p3p://108.181.32.169:26514/6417e77b0007feb1b6b9f4ca25bc6e04
NOW新闻台,p3p://108.181.32.169:26514/676746e2000a6d2dc56645077f356b6b
TVB功夫台,p3p://108.181.32.169:26514/6411291b0004b01b9c62861646d00929
TVB娱乐新闻台,p3p://108.181.32.169:26514/64102219000c6f74985f28485a5a5799
TVB J2,p3p://108.181.32.169:26514/641021800006a527985cd1244315142d
TVB经典台,p3p://108.181.32.169:26514/6410219e0000704b985d44bd2a501d47
TVB爆谷台(不稳定),p3p://108.181.32.169:26514/641af90c000328bac2b691f11db2274a
TVB星影台(不稳定),p3p://108.181.32.169:26514/641af926000cc2b9c2b6f9f75c8d2b97
电影一台,p3p://108.181.32.169:26514/6410224e00097a01985ff68e53d22e70
VIU TV,p3p://108.181.32.169:26514/641021400008eb86985bd7b90b510a5b
VIU six,p3p://108.181.32.169:26514/6410215d000ad4ca985c497e192b3552
RHK 31,p3p://108.181.32.169:26514/64101f330006ab429853d45f7940453b
RHK 32,p3p://108.181.32.169:26514/641020b00001b8599859a360613572d7
有线体育台,p3p://108.181.32.169:26514/64100a6b000527e19802a6b80be147fa
有线耀才财经,p3p://108.181.32.169:26514/64102268000ecb1f98605d7b0a602bf4
mytv super,p3p://108.181.32.169:26514/6533f044000117a52ce97ce95ac54bb3
有线18台跑马,p3p://108.181.32.169:26514/6533f34d0002237a2cf5584a11195950
CH288跑马,p3p://108.181.32.169:26514/66a16f860009caffc099a9a4628b2101
CH289跑马,p3p://108.181.32.169:26514/66a1700a000c0c77c09badd9612a6a86

Now体育英超,p3p://108.181.32.169:26514/64b8f92b000089e02be334b114c32320
Now plus,p3p://108.181.32.169:26514/64b8f962000df4a32be40ef90d9f4afd
NOW体育台,p3p://108.181.32.169:26514/6410211d00048968985b4de16d6e5b6a
EPL nsports 英超4keng,p3p://108.181.32.169:26514/64d74cf7000556f0223ed6366e5f689a
EPL nsports 英超1eng,p3p://108.181.32.169:26514/64d74cb1000cc276223dc6ac654a2299
EPL nsports 英超4k1粤语,p3p://108.181.32.169:26514/64d74ca40007202e223d927267473868
EPL nsports 英超 粤语,p3p://108.181.32.169:26514/64d74c1600083555223b68096e79387e
Now体育1 Sports 1,p3p://108.181.32.169:26514/643361f20007b9a9220fabfc3001244e
Now体育2 Sports 2,p3p://108.181.32.169:26514/643362090006b031221005903b883d07
Now体育3 Sports 3,p3p://108.181.32.169:26514/6433621d000d9c3522105573223958e1
Now体育4 Sports 4,p3p://108.181.32.169:26514/6437999f00025f983289265f38ef3722
Now体育5 Sports 5,p3p://108.181.32.169:26514/643799aa000e7bac3289547135e05a80
Now体育6 Sports 6,p3p://108.181.32.169:26514/643799bb00044f193289943e2e5f6ac1
Now体育7 Sports 7,p3p://108.181.32.169:26514/643799ca000a29a43289d0542d57262c
HBO,p3p://108.181.32.169:26514/64137f0b0006a17fa58238155813216c
HBO家庭,p3p://108.181.32.169:26514/64137f3c000d4a86a582f93235111bc5
HBO原创,p3p://108.181.32.169:26514/64137f700008f329a583c3344ddf5dfc
HBO强档,p3p://108.181.32.169:26514/64137f970005246ea5845a9326ce6233

凤凰资讯test,p3p://108.181.32.169:26514/6762ba10000a0d47b3a0309f2d8d2704
Kix HD,p3p://108.181.32.169:26514/6413854d000785b1a59aaa2924fa1aa7
Discovery Channel,p3p://108.181.32.169:26514/641383f300048101a59561c464b07293
TVB黄金翡翠台维修中,p3p://108.181.32.169:26514/64206c63000c3a90d801201c5fe2483a
HOY TV HD(香港开电视)维修中,p3p://108.181.32.169:26514/641022340009a273985f91092cb6113d
TVB粤语片台维修中,p3p://108.181.32.169:26514/643361c7000d4bee220f05703b541d41
TVB华语剧台维修中,p3p://108.181.32.169:26514/643361e10003610a220f68773c0b4c78
TVB戏曲台维修中,p3p://108.181.32.169:26514/64336236000b18a12210b67722665e99
HKS, https://ott-iptv.top/shanxi/hks.php
iQIYI,p3p://108.181.32.169:26514/649672870005e0a5a5062d0e1384610b
焦点台湾,#genre#
民视,p3p://108.181.32.169:26514/64251dd200003544ea55fe1c5eb00e42
民视(b),p3p://108.181.32.169:26514/6442f24f00097e845edb5e492842265c
民视新闻台,p3p://108.181.32.169:26514/6766bbef00035b7fc3477e06654678f1
公视,p3p://108.181.32.169:26514/64251df1000b5a9cea567a0e255d4664
台视,p3p://108.181.32.169:26514/64251e0800060844ea56d28a6fad038f
台视财经台,p3p://108.181.32.169:26514/6448a761000bec1a75267316701e7a90
中视新闻,p3p://108.181.32.169:26514/67619ac100083ed5af3de392752b3307
中天新闻,p3p://108.181.32.169:26514/676c05450003ace6d7edbf651f310a7c
TVBS,p3p://108.181.32.169:26514/675ecef8000222e1a4520f4a66371646
壹电视新闻台,p3p://108.181.32.169:26514/67641d0b0005b344b90ad3fc5e3a0b7c
TVBS新闻台,p3p://108.181.32.169:26514/642521680002b5f3ea6400bb781026f0
TVBS HD新闻台,p3p://108.181.32.169:26514/6762b94d000d9e01b39d37d0317b2ab1
年代新闻台,p3p://108.181.32.169:26514/67694e1500009a3dcd522b1b1f7e14f1
东森新闻,p3p://108.181.32.169:26514/67619a0c000ce5c8af3b21ba05313165
东森财经,p3p://108.181.32.169:26514/64251ff20001f010ea5e4b9002e57212
非凡新闻,p3p://108.181.32.169:26514/676955eb00013181cd70c73b35a34c93
寰宇新闻台,p3p://108.181.32.169:26514/67619d3c000284e0af479296528b4f38
三立新闻,p3p://108.181.32.169:26514/6766bc7f000ed78dc349b377648221c8
三立戏剧三立戏剧,p3p://108.181.32.169:26514/64251e39000ed5bbea579433569b6381
三立综合台,p3p://108.181.32.169:26514/64251e49000e34e7ea57d28a25014df2
三立台湾,p3p://108.181.32.169:26514/64251e5e0003388bea5821c268061bfb
三立都会,p3p://108.181.32.169:26514/64251e7300064780ea587492773a63cc
纬来电影,p3p://108.181.32.169:26514/64251eae0001bef7ea5959e100ae671e
纬来体育,p3p://108.181.32.169:26514/64251ee9000a4e00ea5a428b26ea4156
纬来日本,p3p://108.181.32.169:26514/64251ef6000315a6ea5a737a6efc404a
纬来精彩,p3p://108.181.32.169:26514/64251f020003818bea5aa2750fef31c6
纬来综合,p3p://108.181.32.169:26514/64251f0d000c0b8fea5acf9d13b83665
东森幼幼,p3p://108.181.32.169:26514/6430b41c0001f3831798d72948126428
东森电影台,p3p://108.181.32.169:26514/64253899000a078deabe99ff587050b0
东森综合台,p3p://108.181.32.169:26514/64253f6e0002d287ead9482831323a6d
东森戏剧台,p3p://108.181.32.169:26514/64251f7a000bc46eea5c79536d5e2a0e
东森洋片,p3p://108.181.32.169:26514/64251f8a0008854aea5cb6fe64e47b4e
八大娱乐台,p3p://108.181.32.169:26514/642520730002bc15ea6043b344e032a5
八大第一,p3p://108.181.32.169:26514/6425207f00050f7aea60732c51b94fad
八大综合,p3p://108.181.32.169:26514/642520b0000c3261ea61346800d61673
八大戏剧,p3p://108.181.32.169:26514/642520c1000929efea61760938521b57
八大精彩台,p3p://108.181.32.169:26514/65435f63000ba94069331ccd6399041b
华视综合,p3p://108.181.32.169:26514/642520cd000995d4ea61a5050eb67a8d
民视第一台,p3p://108.181.32.169:26514/642520e900023cc4ea621083588c7092
民视影剧台,p3p://108.181.32.169:26514/6425257c000bd861ea73f1315c0e6e14
民视综艺台,p3p://108.181.32.169:26514/642d012300040bf70925bb06321b0b87
TVBS 精采台,p3p://108.181.32.169:26514/642521570001b275ea63be1073931dd1
TVBS-G欢乐台,p3p://108.181.32.169:26514/642521950001d9f2ea64b04b059b66dd
TVBS-精彩台,p3p://108.181.32.169:26514/642521a2000c7beaea64e5cc482f669a
靖洋戏剧台,p3p://108.181.32.169:26514/642521b000094942ea651baa457674cb
人间卫视,p3p://108.181.32.169:26514/6425224d00048156ea677fb9420534b4
大爱电视,p3p://108.181.32.169:26514/6425225a0002859cea67b1ff6aaf6db6
大爱二台,p3p://108.181.32.169:26514/64252264000022beea67d87308e9122e
MOMO亲子台,p3p://108.181.32.169:26514/6425226f000463e1ea68048207b3285f
ELEVEN 体育1,p3p://108.181.32.169:26514/6425227b000100c6ea6832842d41783a
ELEVEN 体育2,p3p://108.181.32.169:26514/64252292000127feea688c6630d312e7
ELTA体育1台,p3p://108.181.32.169:26514/6425229e00024ab4ea68bb9154ab1928
ELTA体育2台,p3p://108.181.32.169:26514/642522b0000a6c14ea6903f615622aab
ELTA体育3台,p3p://108.181.32.169:26514/642522bd000ad1bbea6936d803e32fc0
ELTA体育3台国语,p3p://108.181.32.169:26514/6433e3220006392724084f1711880c01
博斯魅力,p3p://108.181.32.169:26514/642d395d0004e9950a015dce389f4c91
博斯运动一台,p3p://108.181.32.169:26514/642d000d000525a509217d5a62e868e8
博斯网球台,p3p://108.181.32.169:26514/642d0029000bd7e70921ec71212f5735
博斯运动二台,p3p://108.181.32.169:26514/642d0087000484c5092359c47ee4201a
博斯高球台,p3p://108.181.32.169:26514/642d009f000f1f000923ba3b26b667e4
博斯高球二台,p3p://108.181.32.169:26514/642d00ae000e846a0923f4ac45c06f09
博斯无限台,p3p://108.181.32.169:26514/642d00bf00041ae7092434690ae526c7
ELTA综合,p3p://108.181.32.169:26514/642522cd000292e6ea69733b04032ded
国家地理高画质野生,p3p://108.181.32.169:26514/642523f2000e0f35ea6deeb16ff816c9
历史频道2,p3p://108.181.32.169:26514/642521e0000042a6ea65d4db3e9d23f9
EYE TV旅游台,p3p://108.181.32.169:26514/642524030003a5b2ea6e2e6f6efc45a1
探索科学,p3p://108.181.32.169:26514/6425241100084dfbea6e6650539d779f
亚洲旅游台,p3p://108.181.32.169:26514/642520f70001a86dea62470d303d34d3
美食星球,p3p://108.181.32.169:26514/6425252400079076ea72985811e07306
CI 罪案侦查频道crime,p3p://108.181.32.169:26514/642520d9000d93c9ea61d4ea78792b01
动物星球animal planet,p3p://108.181.32.169:26514/6425241f00027d03ea6e9b836b853b0b
星卫娱乐台,p3p://108.181.32.169:26514/6425242d000d55adea6ed4fa37195f98
爱尔达影剧台,p3p://108.181.32.169:26514/6425243c00046a2eea6f0d4964f8022d
Smithsonian Channel,p3p://108.181.32.169:26514/64252459000cfdb2ea6f80c37a14067d
金光布袋戏,p3p://108.181.32.169:26514/6425246600099458ea6fb2ab4398320b
CatchPlay电影台,p3p://108.181.32.169:26514/64252479000b7f1aea6ffd6177e3015c
卫视中文 HD Star Chinese,p3p://108.181.32.169:26514/64252507000eefc4ea7228f32f390502
好莱坞电影台,p3p://108.181.32.169:26514/6425244f0001184fea6f56a70aca63d2
卫视电影台scm,p3p://108.181.32.169:26514/642525150008a4ecea725e071929091e
星卫HD电影,p3p://108.181.32.169:26514/642521030009ef43ea62780c438e2a38
美亚电影台,p3p://108.181.32.169:26514/642525310003ad3cea72ca2155c734c3
卫视HD电影,p3p://108.181.32.169:26514/6425253c0007ee60ea72f6307ae25fdd
JET TV,p3p://108.181.32.169:26514/6425254d000d3abeea7339f47b5d4bf5
BRAVO中视青采,p3p://108.181.32.169:26514/642525590004d7f3ea7366ae4aeb3d9d
中天娱乐,p3p://108.181.32.169:26514/642525670005ee2bea739da573c134b4
中天亚洲,p3p://108.181.32.169:26514/64254f7e000dfed1eb1809855c5735ce
中天综合,p3p://108.181.32.169:26514/642d0188000d7c49092747f97ffc7c72
HBO tw,p3p://108.181.32.169:26514/64137f0b0006a17fa58238155813216c
HBO家庭,p3p://108.181.32.169:26514/64137f3c000d4a86a582f93235111bc5
HBO强档,p3p://108.181.32.169:26514/64137f700008f329a583c3344ddf5dfc
HBO原创,p3p://108.181.32.169:26514/64137f970005246ea5845a9326ce6233
Thrill,p3p://108.181.32.169:26514/644a0879000272f67a89b6687af342ae
猪哥亮歌厅秀,p3p://108.181.32.169:26514/642d012f00030a3c0925e9a4065b1986
靖天育乐台,p3p://108.181.32.169:26514/642d013d0001084409261fd04c0c3c04
龙翔时代电影,p3p://108.181.32.169:26514/642d014b0009f96e092658cb4e1b23ff
Baby First,p3p://108.181.32.169:26514/642d015f000070f00926a47a6a2e7d52
ET综合台,p3p://108.181.32.169:26514/642d017d0000a964092719b87e2e3acd
好消息,p3p://108.181.32.169:26514/642d01960008dc0109277d7a4fc40fce
好消息2台,p3p://108.181.32.169:26514/642d07140006a38a093cf11414d83398
CNN my,p3p://108.181.32.169:26514/641380c6000d7e73a588fc4e012b3240
CNBC my,p3p://108.181.32.169:26514/64138101000e328aa589e2f46ee85f3d
ABC Australia my,p3p://108.181.32.169:26514/6413811b0006e5f7a58a46a6057a4674
Sky News HD my,p3p://108.181.32.169:26514/641381340003e883a58aa78a57c53479
Bloomberg TV my,p3p://108.181.32.169:26514/6413814f000a6413a58b12ab52934c96
France 24 my,p3p://108.181.32.169:26514/6413816700069158a58b6f7a03cd341c
Euro news my,p3p://108.181.32.169:26514/6413817b0003393aa58bbcbf158b6409
FOX NEWS my,p3p://108.181.32.169:26514/6413818e000154fca58c067b60210765
BBC News HD,p3p://108.181.32.169:26514/641384e7000133cda5991a1b33cb3ea0
DW HD,p3p://108.181.32.169:26514/641384f6000cbd09a59957a77daa41a1
焦点中国,#genre#
CCTV-1,p3p://108.181.32.169:26514/64260c74000c73e9edfa2a0e354364a8
CCTV-2,p3p://108.181.32.169:26514/64260c83000b5f74edfa64604fe67a12
CCTV-3,p3p://108.181.32.169:26514/64260c9b0000ca3dedfabf6a10b00144
CCTV-4,p3p://108.181.32.169:26514/64260ca5000de050edfae9d444575946
CCTV-5,p3p://108.181.32.169:26514/64260cb0000afd53edfb140f10811127
CCTV-5+,p3p://108.181.32.169:26514/64260cbc00081417edfb42307c984dd4
CCTV-6,p3p://108.181.32.169:26514/64260cc800087ffdedfb712c61a06569
CCTV-7,p3p://108.181.32.169:26514/64260cd9000ba7ebedfbb46356b665a0
CCTV-8,p3p://108.181.32.169:26514/64260ce50007141fedfbe217161d5245
CCTV-9,p3p://108.181.32.169:26514/64260cef0008fa21edfc09a37d024704
CCTV-10,p3p://108.181.32.169:26514/64260d0a000e81f1edfc74866d9b5c0f
CCTV-11,p3p://108.181.32.169:26514/64260dce0000aea8edff6e9d426b2704
CCTV-12,p3p://108.181.32.169:26514/64260e37000ca83aee010bd5707e0fea
CCTV-13,p3p://108.181.32.169:26514/64260e45000ccab2ee01428e6da4043d
CCTV-14,p3p://108.181.32.169:26514/64260e4f0007169bee0168271778447e
CCTV-15,p3p://108.181.32.169:26514/64260e5a000a63ffee0193f872fa5767
江苏卫视,p3p://108.181.32.169:26514/64260e700008a9f5ee01e97667ca7d36
江苏卫视(b),p3p://108.181.32.169:26514/64260e7d000134abee021a56268d6ac1
湖北卫视,p3p://108.181.32.169:26514/64260ed500091677ee0374195121319b
湖南卫视,p3p://108.181.32.169:26514/64260ee40007c511ee03ae5a4aed536d
东方卫视 DragonTV东方卫视,p3p://108.181.32.169:26514/64260ef600069de1ee03f45f41e9710e
山东卫视,p3p://108.181.32.169:26514/64260f89000475c3ee06320a031a7286
江西卫视,p3p://108.181.32.169:26514/64260f920000727aee06542a02064fce
广东卫视,p3p://108.181.32.169:26514/64260f9d0003bfdeee067ffb753744c8
黑龙江卫视,p3p://108.181.32.169:26514/64260fa7000c1330ee06a92c52724886
河南卫视,p3p://108.181.32.169:26514/64260fb100056a93ee06ce871c2e5071
海南卫视,p3p://108.181.32.169:26514/64260fc10002a54fee070c525d0d5e83
东南卫视,p3p://108.181.32.169:26514/64260fcb00035aa0ee0733907e64579c
安徽卫视,p3p://108.181.32.169:26514/64260fd5000d5883ee075d2f7d6a48e2
北京卫视,p3p://108.181.32.169:26514/64260fe100097b88ee078b124b8f3f9d
浙江卫视,p3p://108.181.32.169:26514/64260fec0004b10aee07b4d0681c628b
广东珠江,p3p://108.181.32.169:26514/642610780008a811ee09d8b561021b45
深圳卫视,p3p://108.181.32.169:26514/64261082000a8e12ee0a00412f96293c
厦门卫视,p3p://108.181.32.169:26514/6426108e00058067ee0a2dd646df0d41
大湾区卫视,p3p://108.181.32.169:26514/64261096000de036ee0a4f3b523d603e
广东少儿,p3p://108.181.32.169:26514/642610a2000b33ebee0a7d6c26c160b2
广东综艺,p3p://108.181.32.169:26514/642610b9000df973ee0ad7f9779b6483
广东国际,p3p://108.181.32.169:26514/642610c3000df7f5ee0aff0975881941
焦点新闻,#genre#
无线新闻台,p3p://108.181.32.169:26514/66c413ed0002eb3047eaefcf31980454
无线新闻台B,p3p://108.181.32.169:26514/66c414110003f1f047eb7cb30cd84a38
无线财经台,p3p://108.181.32.169:26514/64100aec000c7bc59804a081537730cb
HOY 78,p3p://108.181.32.169:26514/676747550002dc76c568044f0ac04b1e
Hoy 77,p3p://108.181.32.169:26514/641022340009a273985f91092cb6113d
NOW财经台,p3p://108.181.32.169:26514/641020d00004bf91985a212731011c3c
NOW直播台,p3p://108.181.32.169:26514/6417e77b0007feb1b6b9f4ca25bc6e04
NOW新闻台,p3p://108.181.32.169:26514/676746e2000a6d2dc56645077f356b6b
凤凰中文,p3p://108.181.32.169:26514/6762ba8400032d22b3a1f3fd63ed222e
凤凰资讯,p3p://108.181.32.169:26514/67619e22000500d4af4b15a9277c7c29
凤凰香港台,p3p://108.181.32.169:26514/67641d8000038fa1b90c9c78133d0607
中视新闻,p3p://108.181.32.169:26514/67619ac100083ed5af3de392752b3307
中天新闻,p3p://108.181.32.169:26514/676c05450003ace6d7edbf651f310a7c
TVBS,p3p://108.181.32.169:26514/675ecef8000222e1a4520f4a66371646
民视新闻台,p3p://108.181.32.169:26514/6766bbef00035b7fc3477e06654678f1
东森新闻,p3p://108.181.32.169:26514/67619a0c000ce5c8af3b21ba05313165
壹电视新闻台,p3p://108.181.32.169:26514/67641d0b0005b344b90ad3fc5e3a0b7c
TVBS新闻台,p3p://108.181.32.169:26514/642521680002b5f3ea6400bb781026f0
TVBS HD新闻台,p3p://108.181.32.169:26514/6762b94d000d9e01b39d37d0317b2ab1
年代新闻台,p3p://108.181.32.169:26514/67694e1500009a3dcd522b1b1f7e14f1

东森财经,p3p://108.181.32.169:26514/64251ff20001f010ea5e4b9002e57212
非凡新闻,p3p://108.181.32.169:26514/676955eb00013181cd70c73b35a34c93
寰宇新闻台,p3p://108.181.32.169:26514/67619d3c000284e0af479296528b4f38
三立新闻,p3p://108.181.32.169:26514/6766bc7f000ed78dc349b377648221c8
CNN my,p3p://108.181.32.169:26514/641380c6000d7e73a588fc4e012b3240
CNN Indonesia Indonesia,p3p://108.181.32.169:26514/641380ea000891c1a58987ab53f905fa
CNBC my,p3p://108.181.32.169:26514/64138101000e328aa589e2f46ee85f3d
ABC Australia my,p3p://108.181.32.169:26514/6413811b0006e5f7a58a46a6057a4674
Sky News HD my,p3p://108.181.32.169:26514/641381340003e883a58aa78a57c53479
Bloomberg TV my,p3p://108.181.32.169:26514/6413814f000a6413a58b12ab52934c96
France 24 my,p3p://108.181.32.169:26514/6413816700069158a58b6f7a03cd341c
Euro news my,p3p://108.181.32.169:26514/6413817b0003393aa58bbcbf158b6409
FOX NEWS my,p3p://108.181.32.169:26514/6413818e000154fca58c067b60210765
BBC News HD,p3p://108.181.32.169:26514/641384e7000133cda5991a1b33cb3ea0
DW HD,p3p://108.181.32.169:26514/641384f6000cbd09a59957a77daa41a1
TVB_E-NEWS,p3p://108.181.32.169:26514/64102219000c6f74985f28485a5a5799
CCTV-4,p3p://108.181.32.169:26514/64260ca5000de050edfae9d444575946
FOX NEWS HD,p3p://108.181.32.169:26514/645fa4a20009e813cef3445113f32f37
NBC News,p3p://108.181.32.169:26514/645fb231000224f2cf2838ec5da021e1
NewsmaxTV,p3p://108.181.32.169:26514/6463b008000a617cdebf90be602c4318
BBC World News,p3p://108.181.32.169:26514/6465a784000201aee66e4af152371a81
Cheddar News,p3p://108.181.32.169:26514/6465a78f00077382e66e774d7a1176a6
NEWS 12 CONNECTICUT,p3p://108.181.32.169:26514/6465abce000b2c48e67f0e5e77df4110
NEWS 12 LONG ISLAND,p3p://108.181.32.169:26514/6465abe3000a2f4de67f6026547a726c
NEWS 12 THE BRONX,p3p://108.181.32.169:26514/6465abfa00086f05e67fb98b35733f88
NEWS 12 WESTCHESTER,p3p://108.181.32.169:26514/6465ac0a00093bd1e67ff8404bce63ed
NEWSY,p3p://108.181.32.169:26514/6465ac1c0003cbc0e6803d2b05391318
ESPN News USA1 HD,p3p://108.181.32.169:26514/645fab270000a005cf0cb97041394996
焦点跑马,#genre#
有线18台跑马,p3p://108.181.32.169:26514/6533f34d0002237a2cf5584a11195950
CH288跑马,p3p://108.181.32.169:26514/66a16f860009caffc099a9a4628b2101
CH289跑马,p3p://108.181.32.169:26514/66a1700a000c0c77c09badd9612a6a86
SKY Racing 1,p3p://108.181.32.169:26514/64312837000aebee195e62ed55557fd9
